Longitude,Latitude,UHI Index,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2],Heat Index (C),Wind_Cooling_Effect,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDBI,NDWI,NDTI,EVI,Albedo
-73.89173833,40.82465333,1.023196726,27.1,47.3,4.5,170,563,27.344968703760685,0.0,8849.0,7340.0,7396.0,7616.0,8315.0,7926.0,7765.0,7260.0,7618.0,6591.0,5976.0,-0.023931164291476202,-0.04829976175005415,0.009279475982532752,0.048937693960372404,0.42522694696607743,7405.333333333333
-73.89169167,40.82468833,1.023196726,27.1,47.3,4.5,170,563,27.344968703760685,0.0,8849.0,7340.0,7396.0,7616.0,8315.0,7926.0,7765.0,7260.0,7618.0,6591.0,5976.0,-0.023931164291476202,-0.04829976175005415,0.009279475982532752,0.048937693960372404,0.42522694696607743,7405.333333333333
-73.891635,40.82471,1.021033011,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,8784.0,8016.0,7956.0,8024.0,8735.0,8361.0,8185.0,7804.0,7987.0,7004.0,6355.0,-0.01389941875157948,-0.05402485143165856,0.009644670050761422,0.04858148064974923,0.13186286262287222,7948.0
-73.89158167,40.82472833,1.021033011,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,8784.0,8320.0,8068.0,8168.0,8735.0,8361.0,8185.0,8076.0,7987.0,7004.0,6355.0,-0.005663629647869982,-0.07108753315649867,-0.0004955401387512388,0.04858148064974923,0.043273753527751646,8188.0
-73.89146333,40.82481833,1.031851586,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,8784.0,8424.0,8200.0,8248.0,9054.0,8683.0,8496.0,8192.0,8425.0,7191.0,6713.0,-0.0034063260340632603,-0.06507183254241695,0.0004880429477794046,0.034378596087456845,0.02545917439534461,8288.0
-73.89140667,40.82483833,1.029687871,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,8784.0,8576.0,8344.0,8504.0,9677.0,9342.0,9069.0,8304.0,8945.0,7600.0,7005.0,-0.011899095668729176,-0.04426559356136821,0.002402691013935608,0.040739472783293394,0.10018032458425166,8461.333333333334
-73.89126833,40.82489833,1.031851586,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,8784.0,8944.0,8944.0,9152.0,9677.0,9342.0,9069.0,8824.0,8945.0,7600.0,7005.0,-0.01824655095683133,-0.07452508524111057,0.00675371454299865,0.040739472783293394,0.24528866287765483,8973.333333333334
-73.89119,40.82493833,1.031851586,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9547.0,9120.0,9048.0,9248.0,9573.0,9034.0,8725.0,9088.0,8403.0,7288.0,6212.0,-0.008726003490401396,-0.10991695163654128,-0.0022055580061755625,0.07970370370370371,0.10462987182840701,9152.0
-73.89095167,40.82507333,1.025360441,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9486.0,9536.0,8992.0,8616.0,8852.0,8393.0,7929.0,9304.0,7826.0,6568.0,5387.0,0.038392857142857145,-0.17237903225806453,-0.017052907739396588,0.09878711836051861,-0.16351364198117693,9152.0
-73.89086167,40.82511333,1.025360441,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9486.0,9032.0,8392.0,8104.0,8852.0,8393.0,7929.0,8592.0,7826.0,6568.0,5387.0,0.02922855773838045,-0.13350923482849605,-0.011775788977861516,0.09878711836051861,-0.1159365200038012,8576.0
-73.89076167,40.825165,1.021033011,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9486.0,9088.0,8400.0,8200.0,9166.0,8572.0,8247.0,8704.0,8076.0,6644.0,5341.0,0.029815428300993846,-0.13421944227260882,-0.01777362020579981,0.10871923237380059,-0.12286689419795221,8664.0
-73.89065667,40.82522833,1.021033011,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9486.0,8600.0,8200.0,8232.0,8932.0,8497.0,8276.0,8240.0,8067.0,6540.0,5634.0,0.00048567265662943174,-0.11502029769959404,-0.0024330900243309003,0.0744208969935929,-0.00291247997670016,8357.333333333334
-73.890555,40.82528667,1.018869297,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9486.0,8736.0,8392.0,8280.0,8932.0,8497.0,8276.0,8360.0,8067.0,6540.0,5634.0,0.004807692307692308,-0.1221476510067114,0.0019102196752626551,0.0744208969935929,-0.026741542987030353,8458.666666666666
-73.89034667,40.82541,1.018869297,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9486.0,8728.0,8480.0,8704.0,9528.0,8997.0,8678.0,8408.0,8486.0,7015.0,6107.0,-0.01729780271154745,-0.0903196524670946,0.004263382283278067,0.06919676878524615,0.15330432981147712,8613.333333333334
-73.89023833,40.82546667,1.018869297,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9432.0,9464.0,9176.0,9168.0,9804.0,9140.0,8646.0,9160.0,8270.0,7249.0,6119.0,-0.00043649061545176777,-0.11646047900542385,0.0008726003490401396,0.08453022142429682,0.0029364263691087945,9264.0
-73.89013167,40.82552167,1.018869297,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9432.0,9568.0,8944.0,8576.0,9311.0,8636.0,8395.0,9192.0,8053.0,6808.0,5783.0,0.03466906798739307,-0.149,-0.013674459638288486,0.08140735445953459,-0.13860138601386013,9112.0
-73.890025,40.82557667,1.012378152,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9432.0,9568.0,8944.0,8576.0,9311.0,8636.0,8395.0,9192.0,8053.0,6808.0,5783.0,0.03466906798739307,-0.149,-0.013674459638288486,0.08140735445953459,-0.13860138601386013,9112.0
-73.88991667,40.82563,1.012378152,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9432.0,9080.0,8776.0,8576.0,8993.0,8588.0,8122.0,8664.0,7860.0,6449.0,5321.0,0.005104408352668214,-0.14656256203268708,0.006422018348623854,0.09583687340696687,-0.02757237749091365,8773.333333333334
-73.88980667,40.82568667,1.012378152,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9432.0,9064.0,8632.0,8368.0,8993.0,8588.0,8122.0,8672.0,7860.0,6449.0,5321.0,0.01784037558685446,-0.1470140863699491,-0.002311604253351826,0.09583687340696687,-0.08352566216067699,8701.333333333334
-73.8897,40.82574333,1.012378152,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9432.0,8872.0,8328.0,8104.0,8922.0,8304.0,8065.0,8472.0,7771.0,6448.0,5232.0,0.0222007722007722,-0.135656836461126,-0.008571428571428572,0.10410958904109589,-0.09742666525468602,8482.666666666666
-73.889595,40.82580167,1.012378152,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9432.0,8536.0,8148.0,8052.0,9059.0,8555.0,8370.0,8188.0,8086.0,6569.0,5357.0,0.008374384236453201,-0.10971064579521583,-0.002448579823702253,0.10162669797082005,-0.045218779092964484,8258.666666666666
-73.88938833,40.82591667,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,8870.0,8400.0,7928.0,7724.0,8541.0,8164.0,7622.0,8072.0,7556.0,6117.0,4972.0,0.022030893897189163,-0.13778278948481218,-0.009,0.10325547840202003,-0.10136315973435861,8065.333333333333
-73.88929,40.82596667,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9295.0,8336.0,7868.0,7704.0,9048.0,8704.0,8179.0,8016.0,8177.0,6540.0,5510.0,0.01984732824427481,-0.10140148392415499,-0.009317552253840343,0.08547717842323652,-0.09421427708660467,8018.666666666667
-73.8892,40.82601333,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9295.0,8264.0,7780.0,7784.0,8316.0,7771.0,7674.0,7848.0,7370.0,6081.0,5094.0,0.0040941658137154556,-0.1268576351496877,-0.0043511645764013306,0.08832214765100671,-0.021543018715497506,7965.333333333333
-73.88911667,40.82605667,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9295.0,8112.0,7948.0,7780.0,8316.0,7771.0,7674.0,7928.0,7370.0,6081.0,5094.0,0.009421950598421186,-0.13184381469055606,0.0012597631645250692,0.08832214765100671,-0.059380516770983785,7940.0
-73.88904167,40.8261,1.010214437,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9295.0,8032.0,7700.0,7308.0,7841.0,7518.0,7235.0,7724.0,7113.0,5919.0,5155.0,0.027674294837679615,-0.13230227955728213,-0.0015560165975103733,0.06899042802961892,-0.11999538479289258,7688.0
-73.88890833,40.82617333,1.005887007,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9295.0,8368.0,7772.0,7708.0,8394.0,8017.0,7782.0,7848.0,7575.0,6350.0,5525.0,0.008999742864489586,-0.10550781800253557,-0.0048655569782330346,0.06947368421052631,-0.0404017084150987,7974.666666666667
-73.88886167,40.82617833,1.005887007,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9295.0,7860.0,7372.0,7580.0,8394.0,8017.0,7782.0,7404.0,7575.0,6350.0,5525.0,-0.011745862253069941,-0.07663225243565508,-0.002165674066053059,0.06947368421052631,0.07254740313272877,7614.666666666667
-73.88881833,40.82617333,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,9295.0,7860.0,7372.0,7580.0,8394.0,8017.0,7782.0,7404.0,7575.0,6350.0,5525.0,-0.011745862253069941,-0.07663225243565508,-0.002165674066053059,0.06947368421052631,0.07254740313272877,7614.666666666667
-73.88878167,40.82615333,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,7887.0,7548.0,7432.0,7460.0,8066.0,7785.0,7580.0,7300.0,7371.0,6286.0,5432.0,-0.01084010840108401,-0.07463565435006625,0.008960086885691013,0.07287933094384708,0.08793141349747197,7436.0
-73.88876,40.826115,1.001559577,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,7887.0,7708.0,7324.0,7304.0,7867.0,7416.0,7230.0,7228.0,6998.0,6008.0,5146.0,-0.005229837599779796,-0.09217286189181022,0.006597031335898846,0.07728169266630805,0.02811898771644221,7413.333333333333
-73.88874833,40.82608,1.001559577,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,7887.0,7708.0,7324.0,7304.0,7867.0,7416.0,7230.0,7228.0,6998.0,6008.0,5146.0,-0.005229837599779796,-0.09217286189181022,0.006597031335898846,0.07728169266630805,0.02811898771644221,7413.333333333333
-73.88874,40.82603833,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,7887.0,7876.0,7348.0,7284.0,7867.0,7416.0,7230.0,7300.0,6998.0,6008.0,5146.0,0.0010970927043335162,-0.09708446047490231,0.0032768978700163844,0.07728169266630805,-0.0049597024178549285,7486.666666666667
-73.888735,40.82598333,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,7887.0,7876.0,7348.0,7284.0,7867.0,7416.0,7230.0,7300.0,6998.0,6008.0,5146.0,0.0010970927043335162,-0.09708446047490231,0.0032768978700163844,0.07728169266630805,-0.0049597024178549285,7486.666666666667
-73.88873,40.82583167,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6975.0,8448.0,7692.0,7264.0,7805.0,7383.0,7123.0,7784.0,6934.0,6005.0,5096.0,0.03455608718766613,-0.12901588222496194,-0.005944688550012923,0.0818845149085668,-0.10841464431657077,7832.0
-73.88872167,40.825745,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6975.0,8520.0,7796.0,7408.0,8093.0,7582.0,7214.0,8032.0,6883.0,6337.0,5296.0,0.04041450777202073,-0.11796227990813557,-0.01491028556987617,0.08948680477950657,-0.13661441457220422,7986.666666666667
-73.88871667,40.825665,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6975.0,8856.0,8240.0,7832.0,8093.0,7582.0,7214.0,8440.0,6883.0,6337.0,5296.0,0.03736479842674533,-0.1423157609799012,-0.011990407673860911,0.08948680477950657,-0.13834531719304632,8376.0
-73.88871667,40.82558667,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6975.0,8976.0,8472.0,8164.0,8731.0,8257.0,7693.0,8648.0,7378.0,6875.0,5793.0,0.028788960266476326,-0.11421761257488887,-0.010280373831775701,0.0854120618882223,-0.12490967275730361,8596.0
-73.88871,40.82543,1.008050722,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6975.0,8816.0,8440.0,8312.0,8731.0,8257.0,7693.0,8616.0,7378.0,6875.0,5793.0,0.017958412098298678,-0.11238783809954167,-0.010318949343339587,0.0854120618882223,-0.09959376228541476,8581.333333333334
-73.88871833,40.82535,1.001559577,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6050.0,8568.0,8248.0,8100.0,8657.0,8291.0,7885.0,8304.0,7710.0,6947.0,6113.0,0.012435991221653255,-0.08897777194938036,-0.0033832769453842437,0.06385911179173047,-0.06934058463630184,8324.0
-73.88873,40.82510833,1.006007214,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6050.0,7848.0,7804.0,7824.0,8273.0,7990.0,7579.0,7716.0,7455.0,6717.0,5997.0,-0.0069498069498069494,-0.06921637913115776,0.005670103092783505,0.056630486078338836,0.06430102405334603,7796.0
-73.88872,40.82501833,1.008170928,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,6050.0,6004.0,6680.0,7076.0,7177.0,7191.0,6894.0,6468.0,6920.0,5919.0,5533.0,-0.0448907265209687,-0.04432065875514653,0.016124125342257378,0.033705902899056936,-0.3902439024390244,6516.0
-73.88867833,40.82466167,1.003843499,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3848.0,3150.0,3038.0,2910.0,3465.0,3306.0,3455.0,3576.0,3356.0,3545.0,2929.0,0.1026827012025902,-0.00435332116275804,-0.08134260659207741,0.09514983008958913,-0.6433539412673879,3212.0
-73.88867,40.82456167,1.003843499,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3848.0,3562.0,3448.0,3308.0,3465.0,3306.0,3455.0,3852.0,3356.0,3545.0,2929.0,0.07597765363128492,-0.04150331215357577,-0.055342465753424656,0.09514983008958913,-0.451227604512276,3574.0
-73.88866,40.82446833,0.999516069,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3848.0,3978.0,3808.0,3698.0,3983.0,3841.0,3824.0,4236.0,3651.0,3848.0,3115.0,0.06780942777917821,-0.047996041563582385,-0.05320735952262556,0.10527071664512423,-0.3944281524926686,3970.6666666666665
-73.88865,40.82437667,0.999516069,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3848.0,3924.0,3948.0,3956.0,3983.0,3841.0,3824.0,4332.0,3651.0,3848.0,3115.0,0.045366795366795366,-0.05916870415647922,-0.0463768115942029,0.10527071664512423,-0.6906686260102866,4070.6666666666665
-73.88864667,40.82428667,0.997352354,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3687.0,3842.0,3872.0,3982.0,4332.0,4382.0,4339.0,4212.0,4340.0,4269.0,3707.0,0.02806931901391262,0.0067209055535903785,-0.042058386937159825,0.07046138415245737,-0.8098591549295775,4012.0
-73.88864333,40.82419833,0.997352354,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3687.0,4164.0,3970.0,4026.0,4332.0,4382.0,4339.0,4404.0,4340.0,4269.0,3707.0,0.044839857651245554,-0.015565548253199585,-0.05182708383090518,0.07046138415245737,-0.35406519295616334,4198.0
-73.88863833,40.824115,1.001679784,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3687.0,4620.0,4464.0,4416.0,4828.0,4824.0,4762.0,4916.0,4693.0,4612.0,4157.0,0.053579082726103726,-0.03190596137699412,-0.04818763326226013,0.051887330368343025,-0.3861600247142416,4650.666666666667
-73.888625,40.82403167,1.001679784,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3687.0,4804.0,4920.0,5068.0,5258.0,5096.0,5057.0,5224.0,4862.0,4938.0,4295.0,0.015157403808783521,-0.02814406612871482,-0.02996845425867508,0.06964150330336835,-0.9823677581863979,5032.0
-73.88861333,40.82394833,1.001679784,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3687.0,4176.0,4564.0,4860.0,5234.0,5195.0,5208.0,4688.0,5149.0,5041.0,4646.0,-0.018014243820695434,0.036283276801315656,-0.01340250756593169,0.04077629813151647,-0.17002767892447607,4574.666666666667
-73.888615,40.82386667,1.001679784,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3687.0,3706.0,4026.0,4400.0,5234.0,5195.0,5208.0,4220.0,5149.0,5041.0,4646.0,-0.02088167053364269,0.08865133354929274,-0.02352655833131215,0.04077629813151647,-0.1592356687898089,4108.666666666667
-73.88861667,40.82378667,0.999516069,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,3880.0,3930.0,4208.0,4905.0,4835.0,4953.0,4228.0,4965.0,4770.0,4490.0,0.002370791844476055,0.06023560791286953,-0.03652856092179456,0.03023758099352052,0.13262599469496023,4105.333333333333
-73.88861333,40.82370833,0.999516069,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,4002.0,4168.0,4296.0,4905.0,4835.0,4953.0,4364.0,4965.0,4770.0,4490.0,0.007852193995381063,0.04444931026932341,-0.02297233942803563,0.03023758099352052,1.349206349206349,4220.666666666667
-73.88860667,40.82363,1.001679784,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,4002.0,4168.0,4296.0,4905.0,4835.0,4953.0,4364.0,4965.0,4770.0,4490.0,0.007852193995381063,0.04444931026932341,-0.02297233942803563,0.03023758099352052,1.349206349206349,4220.666666666667
-73.8886,40.82355667,1.001679784,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,3628.0,4040.0,4272.0,4553.0,4576.0,4695.0,4108.0,4681.0,4402.0,4183.0,-0.019570405727923627,0.0345475910693302,-0.008345606283750613,0.025509609784507864,-0.16199130778348478,4002.6666666666665
-73.88859333,40.82348667,1.001679784,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,3428.0,3582.0,3928.0,4553.0,4576.0,4695.0,3770.0,4681.0,4402.0,4183.0,-0.020524811639386853,0.07733724914341654,-0.025571273122959738,0.025509609784507864,-0.24248004910988336,3708.6666666666665
-73.88859333,40.82338,0.997352354,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,3328.0,3466.0,3676.0,4096.0,4147.0,4218.0,3676.0,4234.0,4031.0,3760.0,0.0,0.04606202153886078,-0.029403528423410808,0.03478372481067899,0.0,3560.0
-73.88858333,40.82334667,0.997352354,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,3482.0,3404.0,3586.0,4096.0,4147.0,4218.0,3702.0,4234.0,4031.0,3760.0,0.015916575192096598,0.04254493728177939,-0.04193639178159302,0.03478372481067899,-0.3236607142857143,3590.0
-73.88858167,40.82332833,0.993024924,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,3482.0,3404.0,3586.0,4096.0,4147.0,4218.0,3702.0,4234.0,4031.0,3760.0,0.015916575192096598,0.04254493728177939,-0.04193639178159302,0.03478372481067899,-0.3236607142857143,3590.0
-73.88855833,40.82328667,0.999516069,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4207.0,3482.0,3404.0,3586.0,4096.0,4147.0,4218.0,3702.0,4234.0,4031.0,3760.0,0.015916575192096598,0.04254493728177939,-0.04193639178159302,0.03478372481067899,-0.3236607142857143,3590.0
-73.88849333,40.82322667,0.999516069,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4194.0,4082.0,3862.0,3746.0,4127.0,4166.0,4070.0,4248.0,4032.0,3978.0,3620.0,0.06279709782336752,-0.03282275711159737,-0.04759556103575832,0.04711766254277441,-0.32262210796915164,4025.3333333333335
-73.88843833,40.82320833,0.98653378,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4194.0,4082.0,3862.0,3746.0,4127.0,4166.0,4070.0,4248.0,4032.0,3978.0,3620.0,0.06279709782336752,-0.03282275711159737,-0.04759556103575832,0.04711766254277441,-0.32262210796915164,4025.3333333333335
-73.88836,40.823205,0.98653378,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4194.0,4152.0,3974.0,3874.0,4624.0,4444.0,4415.0,4300.0,4327.0,4345.0,3887.0,0.05211646684609738,0.005205320994794679,-0.03940053178631859,0.05563654033041788,-0.2962447844228095,4108.666666666667
-73.888265,40.82321167,0.988697495,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4194.0,4364.0,4252.0,4108.0,4624.0,4444.0,4415.0,4580.0,4327.0,4345.0,3887.0,0.05432780847145488,-0.026330532212885154,-0.03713768115942029,0.05563654033041788,-0.3370465581262497,4350.666666666667
-73.88817,40.82322,0.988697495,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4744.0,4500.0,4428.0,4964.0,4831.0,4755.0,4908.0,4546.0,4588.0,4023.0,0.05141388174807198,-0.03369839932603201,-0.04336734693877551,0.06561374985483684,-0.2924689251767,4693.333333333333
-73.88806833,40.82322667,0.98653378,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4744.0,4500.0,4428.0,4964.0,4831.0,4755.0,4908.0,4546.0,4588.0,4023.0,0.05141388174807198,-0.03369839932603201,-0.04336734693877551,0.06561374985483684,-0.2924689251767,4693.333333333333
-73.88788833,40.82323333,0.984370065,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4996.0,4892.0,4688.0,4824.0,4735.0,4462.0,5216.0,4368.0,4453.0,3779.0,0.05331179321486268,-0.07891198676181611,-0.03205381875741987,0.08187560738581147,-0.32,4966.666666666667
-73.887815,40.823235,0.984370065,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4892.0,4588.0,4376.0,4824.0,4735.0,4462.0,5036.0,4368.0,4453.0,3779.0,0.07012324691882703,-0.06143956159763937,-0.046550290939318374,0.08187560738581147,-0.30572540300166756,4768.0
-73.88775167,40.82323667,0.97787892,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4892.0,4588.0,4376.0,4824.0,4735.0,4462.0,5036.0,4368.0,4453.0,3779.0,0.07012324691882703,-0.06143956159763937,-0.046550290939318374,0.08187560738581147,-0.30572540300166756,4768.0
-73.88768333,40.82324,0.97787892,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4892.0,4588.0,4376.0,4824.0,4735.0,4462.0,5036.0,4368.0,4453.0,3779.0,0.07012324691882703,-0.06143956159763937,-0.046550290939318374,0.08187560738581147,-0.30572540300166756,4768.0
-73.88761167,40.82324167,0.975715205,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4608.0,4352.0,4120.0,3892.0,3560.0,3396.0,4728.0,3235.0,3680.0,2857.0,0.06871609403254973,-0.12464319695528069,-0.04140969162995595,0.12589873030442097,-0.2973977695167286,4485.333333333333
-73.88753,40.82324,0.975715205,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4059.0,4200.0,3754.0,3330.0,3892.0,3560.0,3396.0,4300.0,3235.0,3680.0,2857.0,0.127129750982962,-0.07769423558897243,-0.06779240129128383,0.12589873030442097,-0.3359191023687491,3943.3333333333335
-73.88744167,40.82323667,0.98220635,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,3396.0,2836.0,2418.0,2704.0,2548.0,2542.0,3442.0,2414.0,2786.0,2201.0,0.17474402730375427,-0.10533076429030186,-0.09652755654667092,0.11730499298175255,-0.3404708072882032,3085.3333333333335
-73.88736333,40.82323667,0.98220635,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,3396.0,2836.0,2418.0,2704.0,2548.0,2542.0,3442.0,2414.0,2786.0,2201.0,0.17474402730375427,-0.10533076429030186,-0.09652755654667092,0.11730499298175255,-0.3404708072882032,3085.3333333333335
-73.88729833,40.82323667,0.984370065,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,3396.0,2836.0,2418.0,2704.0,2548.0,2542.0,3442.0,2414.0,2786.0,2201.0,0.17474402730375427,-0.10533076429030186,-0.09652755654667092,0.11730499298175255,-0.3404708072882032,3085.3333333333335
-73.88725167,40.82323167,0.984370065,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,2786.0,2420.0,2278.0,2704.0,2548.0,2542.0,2920.0,2414.0,2786.0,2201.0,0.12350904193920739,-0.023484051875219066,-0.09363295880149813,0.11730499298175255,-0.3727357176033442,2661.3333333333335
-73.88712833,40.82322333,0.980042635,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,2824.0,2520.0,2276.0,2568.0,2637.0,2519.0,2874.0,2515.0,2593.0,2266.0,0.11611650485436893,-0.05139930492043168,-0.06562847608453838,0.06729779790080263,-0.3215745321574532,2658.0
-73.88711,40.82319833,0.980042635,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,2824.0,2520.0,2276.0,2568.0,2637.0,2519.0,2874.0,2515.0,2593.0,2266.0,0.11611650485436893,-0.05139930492043168,-0.06562847608453838,0.06729779790080263,-0.3215745321574532,2658.0
-73.88710167,40.82316833,0.980042635,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,2796.0,2608.0,2576.0,2568.0,2637.0,2519.0,2878.0,2515.0,2593.0,2266.0,0.055372203887055375,-0.052092853226101264,-0.04921618665694495,0.06729779790080263,-0.286527514231499,2750.0
-73.887115,40.823125,0.980042635,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,3304.0,2906.0,2632.0,2568.0,2637.0,2519.0,3286.0,2515.0,2593.0,2266.0,0.11051030753632984,-0.11787718999829903,-0.06136950904392765,0.06729779790080263,-0.28679179091387474,3074.0
-73.88713833,40.82307,0.975715205,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,3420.0,2976.0,2756.0,3042.0,3047.0,2888.0,3464.0,2918.0,3073.0,2643.0,0.11382636655948553,-0.05981337004742236,-0.07577639751552795,0.07522743177046885,-0.3133297928836962,3213.3333333333335
-73.88716833,40.82300667,0.975715205,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,3420.0,2976.0,2756.0,3042.0,3047.0,2888.0,3464.0,2918.0,3073.0,2643.0,0.11382636655948553,-0.05981337004742236,-0.07577639751552795,0.07522743177046885,-0.3133297928836962,3213.3333333333335
-73.88720667,40.82294,0.980042635,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,4588.0,4074.0,3544.0,3640.0,3375.0,3264.0,4544.0,3035.0,3444.0,2762.0,0.12363996043521266,-0.13770655983975963,-0.05453701554885124,0.10989365130518852,-0.29066387629345425,4225.333333333333
-73.88731333,40.822805,0.975715205,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,3195.0,4980.0,4564.0,4264.0,4450.0,4223.0,4043.0,5044.0,3787.0,4097.0,3341.0,0.08379888268156424,-0.10359916858111803,-0.04995836802664446,0.10164022586716859,-0.2901353965183752,4762.666666666667
-73.887435,40.82266667,0.975715205,26.9,47.7,3.5,149,292,27.19228223267266,0.3267614357521194,4303.0,5140.0,4996.0,4852.0,4926.0,4818.0,4674.0,5252.0,4611.0,4571.0,3980.0,0.0395882818685669,-0.0693270894838644,-0.02498048399687744,0.06911472342416092,-0.23894862604540024,5081.333333333333
