Longitude,Latitude,UHI Index,HEIGHTROOF,GROUNDELEV,distance_to_building,geometry,building_density_100m,building_density_250m,building_density_400m,building_density_750m,mean_bldg_height_100m,max_bldg_height_100m,mean_bldg_height_250m,max_bldg_height_250m,mean_bldg_height_400m,max_bldg_height_400m,mean_bldg_height_750m,max_bldg_height_750m,BCR_100m,BCR_250m,BCR_400m,BCR_750m
-73.94441333,40.78360333,0.987014605,59.6244382,10.0,225.44354382210292,POINT (-73.94441333 40.783603330000005),5,13,18,33,41.707431092,59.6244382,24.696537789230767,59.6244382,26.24550717,59.6244382,73.93343802393939,271.39,0.006637928299592565,0.0016351158200152787,0.0009398457972450343,0.0013806431003536767
-73.94434833,40.78369167,0.98485089,59.6244382,10.0,229.32972756483696,POINT (-73.94434833 40.783691669999996),5,13,18,34,41.400554709999994,59.6244382,24.578508411538454,59.6244382,23.892601418888887,59.6244382,73.73848875058823,271.39,0.006589087520690093,0.0016273012953908832,0.0008555887635679271,0.0014187299422912599
-73.94428333,40.78377667,0.98485089,59.6244382,10.0,239.1235859830172,POINT (-73.94428333 40.783776669999995),5,13,17,34,41.093678327999996,59.6244382,24.46047903384615,59.6244382,22.014420314117647,59.6244382,67.73599353676471,271.39,0.006540246741787624,0.001619486770766488,0.000744535319065126,0.0013032418188891719
-73.94421833,40.783865,0.987014605,13.29753852,7.0,248.990715399276,POINT (-73.94421833 40.78386499999999),5,13,17,34,31.828298391999994,59.6244382,24.342449656153843,59.6244382,22.014420314117647,59.6244382,61.73349832294119,271.39,0.005065619173669466,0.001611672246142093,0.000744535319065126,0.0011877536954870839
-73.94414667,40.78395333,0.987014605,13.29753852,7.0,211.6198983202775,POINT (-73.94414667 40.783953329999996),5,12,18,34,22.562918456000002,59.6244382,25.134993758333334,59.6244382,30.504487,174.83562066,55.73100310911765,174.83562066,0.0035909916055513118,0.001536134072319837,0.001092358921409473,0.0010722655720849957
-73.94407333,40.784045,0.98917832,13.29753852,7.0,173.2327590135693,POINT (-73.94407333 40.784045),5,12,18,33,13.29753852,13.29753852,25.007128599166663,59.6244382,39.39358145722222,174.83562066,56.43254865787879,174.83562066,0.002116364037433155,0.0015283195476954415,0.0014106754246045008,0.0010538291065897067
-73.94399833,40.78413833,0.98917832,13.29753852,7.0,134.49931878619387,POINT (-73.94399833 40.78413832999999),5,11,19,33,13.29753852,13.29753852,25.932147523636363,59.6244382,54.94335721684211,174.83562066,57.48482631636364,174.83562066,0.002116364037433155,0.0014527813738731857,0.002076815530143876,0.0010734794830320007
-73.943925,40.78423167,0.99350575,13.29753852,7.0,97.0417896774499,POINT (-73.943925 40.78423166999999),5,11,19,33,13.29753852,13.29753852,36.405891383636366,174.83562066,63.36460459736841,174.83562066,60.926038437575755,174.83562066,0.002116364037433155,0.0020395457357779475,0.0023951320333389036,0.001137741147293665
-73.94385,40.784325,0.99350575,13.29753852,7.0,61.87951579642163,POINT (-73.94385 40.78432500000001),4,11,19,33,13.29753852,13.29753852,46.879635243636365,174.83562066,66.12635419210525,174.83562066,63.36522751060606,174.83562066,0.0016930912299465241,0.0026263100976827098,0.0024995239878764005,0.0011832908965566024
-73.94377,40.784415,0.991342035,13.29753852,7.0,35.98438927936713,POINT (-73.94377 40.784414999999996),4,11,18,34,13.29753852,13.29753852,57.353379103636364,174.83562066,68.97604495666666,174.83562066,67.86722786058823,174.83562066,0.0016930912299465241,0.003213074459587471,0.0024700168887270813,0.0013057667698044874
-73.94361667,40.78460667,0.991342035,13.29753852,7.0,79.0049810725579,POINT (-73.94361667 40.78460667000001),3,11,18,39,67.1435659,174.83562066,86.72393949272727,174.83562066,72.31793200277778,174.83562066,75.74292884666667,174.83562066,0.006411723252482811,0.004858484005194805,0.002589689123476095,0.0016716035565854626
-73.94347,40.78480333,0.98917832,174.83562066,8.0,138.3581910615387,POINT (-73.94347000000002 40.78480333),4,10,17,50,134.45110012499998,174.83562066,99.467342011,174.83562066,76.69333450529412,174.83562066,77.9554845004,174.83562066,0.017118805720015277,0.005065818284237331,0.0025937951334312134,0.0022056838553716437
-73.94339833,40.78489667,0.98485089,174.83562066,8.0,143.19197995610944,POINT (-73.94339833 40.78489667),4,10,17,52,174.83562066,174.83562066,104.868104432,174.83562066,79.87025357647059,174.83562066,81.07581354980769,174.83562066,0.022260710550038195,0.005340876212477718,0.0027012396366501144,0.0023857297369153725
-73.94332833,40.78498833,0.98485089,174.83562066,8.0,157.71848810789984,POINT (-73.94332833 40.784988330000004),5,10,16,53,174.83562066,174.83562066,110.268866853,174.83562066,84.0310482675,174.83562066,82.89739140113207,174.83562066,0.027825888187547745,0.005615934140718106,0.0026747850861822,0.002486241543875732
-73.94326167,40.78508,0.987014605,174.83562066,8.0,179.8477295121779,POINT (-73.94326167 40.78508000000001),5,11,17,54,153.329529074,174.83562066,111.27285958818183,174.83562066,87.08451601647059,174.83562066,84.10430637092593,174.83562066,0.024403095409027246,0.006233773646396741,0.002945228490816781,0.002570032280242198
-73.94319833,40.78516667,0.987014605,174.83562066,8.0,205.13021536269505,POINT (-73.94319833 40.785166669999995),4,11,18,54,147.9530061775,174.83562066,111.27285958818183,174.83562066,96.61217965333334,174.83562066,85.33799969814815,174.83562066,0.018837917771517696,0.006233773646396741,0.0034596607496180294,0.0026077310832130834
-73.943135,40.785255,0.987014605,67.30516273,9.0,209.3762007388778,POINT (-73.943135 40.785254999999985),4,11,18,55,121.070391695,174.83562066,116.18264360727277,174.83562066,103.42564973555555,174.83562066,86.47859606309089,174.83562066,0.015415124992997199,0.00650883157463713,0.0037036496037846957,0.0026915218195795484
-73.94301667,40.78543,0.987014605,67.30516273,9.0,157.34622315862558,POINT (-73.94301667 40.785430000000005),4,11,22,55,67.30516273,67.30516273,112.64667809272727,174.83562066,114.61939173636364,174.83562066,86.35350165490908,174.83562066,0.008569539435956201,0.006310738268500127,0.0050166050304781004,0.0026876284361938715
-73.94296,40.78551833,0.987014605,67.30516273,9.0,137.4475451808721,POINT (-73.94296 40.78551833),4,11,27,55,67.30516273,67.30516273,109.11071257818183,174.83562066,106.6158006740741,174.83562066,85.88374974381819,174.83562066,0.008569539435956201,0.006112644962363127,0.005726832303205373,0.002673008084152449
-73.94290167,40.78560333,0.98485089,67.30516273,9.0,125.98175698511392,POINT (-73.94290167 40.78560333),4,12,29,55,67.30516273,67.30516273,108.10518480833336,174.83562066,106.19065792000002,174.83562066,85.41399783272728,174.83562066,0.008569539435956201,0.006606886772090656,0.006126514116373823,0.0026583877321110267
-73.94283833,40.785685,0.98485089,67.30516273,9.0,125.41176923549804,POINT (-73.94283833 40.785685000000015),4,15,30,54,67.30516273,67.30516273,113.6721478466667,174.83562066,106.35096932266669,174.83562066,86.74948782000001,174.83562066,0.008569539435956201,0.00868389211968424,0.00634734108352432,0.002650862882200153
-73.94271667,40.78584,0.98485089,67.30516273,9.0,148.78405744373205,POINT (-73.94271667 40.785840000000015),4,18,32,54,101.622581365,135.94,98.71949868777779,135.94,104.646670594375,174.83562066,87.50839687814818,174.83562066,0.012938958666284696,0.009049915846091165,0.006661998382631462,0.0026740533805392876
-73.94260333,40.78599167,0.980523461,135.94,10.0,174.73691217705277,POINT (-73.94260333 40.78599166999998),6,21,31,54,124.500860455,135.94,95.01170541190479,135.94,100.32329734516131,174.83562066,87.88785140722224,174.83562066,0.023777857229755537,0.010161679723198373,0.006187178145093265,0.002685648629708854
-73.94255333,40.786065,0.982687175,135.94,10.0,170.6066684451002,POINT (-73.94255333 40.786064999999994),9,21,31,54,128.31390697,135.94,95.20669766285717,135.94,98.26408377548388,174.83562066,88.26730593629634,174.83562066,0.03675914065221544,0.010182534509396489,0.006060181509899415,0.002697243878878421
-73.94250167,40.78612667,0.982687175,135.94,10.0,168.9724798528229,POINT (-73.94250167 40.78612667),9,21,31,53,128.7688888888889,135.94,95.40168991380953,135.94,98.26408377548388,174.83562066,89.68182984981134,174.83562066,0.03688948306595366,0.010203389295594603,0.006060181509899415,0.002689719028967547
-73.94246333,40.78617833,0.98485089,135.94,10.0,171.8528123193602,POINT (-73.94246333000001 40.78617833000001),11,21,30,53,118.33818181818184,135.94,95.40168991380953,135.94,95.71169921266667,135.94,89.68182984981134,174.83562066,0.04143493761140821,0.010203389295594603,0.005712357907555068,0.002689719028967547
-73.94243167,40.78621667,0.984971097,135.94,10.0,175.06890752266594,POINT (-73.94243167 40.78621667),11,20,29,52,118.33818181818184,135.94,96.80651627300001,135.94,96.69123495344829,135.94,91.15075852923079,174.83562066,0.04143493761140821,0.009860607718156354,0.005578458853868252,0.0026821941790566737
-73.94242167,40.78625,0.984971097,135.94,10.0,182.182498033198,POINT (-73.94242167 40.786249999999974),10,20,30,52,116.57800000000002,135.94,96.80651627300001,135.94,97.16819378833334,135.94,91.15075852923079,174.83562066,0.03710784313725491,0.009860607718156354,0.005799285821018749,0.0026821941790566737
-73.94242167,40.786285,0.984971097,135.94,10.0,192.03015166940915,POINT (-73.94242167 40.78628500000001),11,21,30,53,112.47090909090912,135.94,97.4823964504762,135.94,97.16819378833334,135.94,90.06844389830191,174.83562066,0.039380570409982184,0.010425924754061625,0.005799285821018749,0.002701314278137114
-73.94240167,40.78630667,0.980643667,135.94,10.0,195.02548526865863,POINT (-73.94240167 40.786306669999995),11,20,30,53,112.47090909090912,135.94,98.99125813650001,135.94,97.16819378833334,135.94,90.06844389830191,174.83562066,0.039380570409982184,0.010083143176623377,0.005799285821018749,0.002701314278137114
-73.94239333,40.786335,0.980643667,71.4,11.0,195.91987292008008,POINT (-73.94239333 40.786334999999994),10,20,30,53,110.12400000000002,135.94,98.99125813650001,135.94,97.16819378833334,135.94,90.06844389830191,174.83562066,0.03505347593582889,0.010083143176623377,0.005799285821018749,0.002701314278137114
-73.94239167,40.78640667,0.980643667,71.4,11.0,171.10870372104702,POINT (-73.94239167 40.786406670000005),10,20,31,55,103.67,135.94,98.99125813650001,135.94,97.61438108548387,135.94,89.34670211600002,174.83562066,0.03299910873440285,0.010083143176623377,0.006020112788169245,0.0027807874919389985
-73.94240833,40.78643833,0.987134812,71.4,11.0,158.70771872525208,POINT (-73.94240833 40.78643833000001),11,21,30,57,100.73636363636365,135.94,99.56310298714286,135.94,98.624688364,135.94,89.95394087263155,174.83562066,0.03527183600713013,0.010648460212528648,0.005886213734482429,0.002901493721381885
-73.94257667,40.786515,0.984971097,71.4,11.0,122.83857907973837,POINT (-73.94257667 40.78651500000001),10,23,32,61,84.30799999999999,135.94,100.55761577086957,135.94,97.5513553475,135.94,91.93717448852456,174.83562066,0.026836007130124774,0.011779094284339191,0.006210297641170105,0.0031735662755283923
-73.94264667,40.78654,0.984971097,71.4,11.0,114.85876586908532,POINT (-73.94264667 40.78654000000001),8,23,33,63,71.4,71.4,102.45739130434785,135.94,97.06347670363637,135.94,91.1607094526984,174.83562066,0.018181818181818184,0.012001629742806216,0.006372339594513942,0.003249936165871601
-73.94271333,40.78656667,0.984971097,71.4,11.0,109.64072290942822,POINT (-73.94271333 40.78656667000001),8,24,34,64,71.4,71.4,102.81333333333335,135.94,96.60429680352941,135.94,91.94573008937499,174.83562066,0.018181818181818184,0.012566946778711487,0.00653438154785778,0.0033299531594488297
-73.94278167,40.78659667,0.984971097,71.4,11.0,107.43600230174788,POINT (-73.94278167 40.786596669999994),8,25,34,66,76.35000000000001,111.0,103.14080000000001,135.94,96.60429680352941,135.94,93.44440585030301,174.83562066,0.019442322383498856,0.013132263814616758,0.00653438154785778,0.003489987146603287
-73.94285167,40.78662833,0.987134812,71.4,11.0,109.4858545619515,POINT (-73.94285167 40.78662833000001),9,26,34,69,80.2,111.0,103.44307692307694,135.94,97.02036143205883,135.94,95.52951995246376,174.83562066,0.0229755538579068,0.013697580850522029,0.006562524447514801,0.003730038127334974
-73.942925,40.786665,0.987134812,71.4,11.0,115.623138617412,POINT (-73.942925 40.786665000000006),9,26,35,72,84.60000000000001,111.0,101.34736000384616,135.94,96.57553282257143,135.94,97.4408745461111,174.83562066,0.024236058059587475,0.013420073135217725,0.006724566400858639,0.003970089108066661
-73.943005,40.786695,0.987134812,71.4,11.0,128.94816997448325,POINT (-73.943005 40.786695),8,26,36,75,86.25,111.0,99.25164308461538,135.94,94.83143699666667,135.94,96.24128909826665,174.83562066,0.021963330786860198,0.01314256541991342,0.006791785499188311,0.004084597618974053
-73.94307833,40.78673833,0.987134812,111.0,11.0,128.170489192203,POINT (-73.94307833 40.78673832999999),9,23,37,76,93.4,111.0,92.09713392608697,135.94,92.2757496035135,135.94,95.8624726410526,174.83562066,0.026757066462948818,0.010788052357015535,0.006792324642160841,0.0041227671226098505
-73.94315333,40.78677667,0.984971097,111.0,11.0,107.72068568444875,POINT (-73.94315333000002 40.78677666999999),9,19,37,77,97.80000000000001,111.0,89.66074106842107,111.0,91.36988258621619,135.94,95.49349557233762,174.83562066,0.02801757066462949,0.008676109398013753,0.0067256446868036975,0.004160936626245649
-73.94323167,40.78680833,0.984971097,111.0,11.0,91.93462623738536,POINT (-73.94323167 40.786808329999985),9,19,37,78,102.19999999999999,111.0,90.18976002105265,111.0,91.36988258621619,135.94,96.10573207987177,174.83562066,0.02927807486631016,0.008727300434937614,0.0067256446868036975,0.004241998190436577
-73.943315,40.78683667,0.982807382,111.0,11.0,82.07307982129498,POINT (-73.943315 40.78683667),8,20,39,80,111.0,111.0,89.75284002500003,111.0,88.41696979153843,135.94,97.284287356875,174.83562066,0.02826585179526356,0.009142127835497837,0.006860082883463042,0.0044041213188184365
-73.943395,40.78686333,0.982807382,111.0,11.0,79.49587303915843,POINT (-73.943395 40.78686333),9,20,40,80,107.71681778888889,111.0,90.25540803000001,111.0,86.213320633,135.94,96.889441388125,174.83562066,0.03085852304876496,0.009193318872421698,0.0068606220264355745,0.004386246391675863
-73.94347333,40.78689,0.984971097,111.0,11.0,83.78704632631747,POINT (-73.94347333 40.78689000000001),9,20,42,82,104.43363557777778,111.0,88.37481218450003,111.0,83.0195713852381,135.94,98.02013655329269,174.83562066,0.029917962827858417,0.009001763400509297,0.0069367957374029164,0.004548369520057721
-73.94354333,40.78692167,0.984971097,111.0,11.0,91.14998922588754,POINT (-73.94354333 40.786921670000005),8,20,41,83,103.612840025,111.0,86.49421633900002,111.0,79.58587849317074,135.94,97.13623615698796,174.83562066,0.026384731353450472,0.008810207928596894,0.006491558875692323,0.004562322157728547
-73.94361833,40.78695333,0.984971097,111.0,11.0,104.31167014597597,POINT (-73.94361833 40.78695333000002),8,21,38,82,99.9192600375,111.0,82.19335680761907,111.0,76.06457960263158,111.0,96.18868268743904,174.83562066,0.025444171132543925,0.008790733348408457,0.005750362126185702,0.004463385666395044
-73.94369667,40.786995,0.984971097,81.4513601,13.0,87.89914973933277,POINT (-73.94369667 40.78699499999998),8,20,38,83,96.22568005,111.0,82.73302464800001,111.0,77.92000100684211,111.0,95.32684800036147,174.83562066,0.024503610911637382,0.008427096984772092,0.0058906290549799465,0.00447733830406587
-73.94378,40.78703,0.987134812,81.4513601,13.0,74.24081500704345,POINT (-73.94378 40.787030000000016),8,21,38,83,92.5321000625,111.0,78.61126948285717,111.0,77.92000100684211,111.0,93.51745984373494,174.83562066,0.02356305069073084,0.008407622404583653,0.0058906290549799465,0.0043923544504031915
-73.94386667,40.78706167,0.987134812,81.4513601,13.0,69.96480846285847,POINT (-73.94386667 40.78706167),7,22,39,84,85.67259437142856,111.0,74.8642193327273,111.0,77.55172025589744,111.0,92.69768536535715,174.83562066,0.019089258995416344,0.008388147824395216,0.006017071496172333,0.004406307088074018
-73.94395667,40.78709333,0.987134812,81.4513601,13.0,76.16451820633628,POINT (-73.94395667 40.78709333000001),7,23,39,83,74.64232052714286,81.4513601,69.5322607904348,111.0,77.45116963692307,111.0,91.70807168710844,174.83562066,0.01663153309428317,0.008144853568525595,0.006009269989495798,0.004307370596740514
-73.94404333,40.78713167,0.987134812,81.4513601,13.0,88.7700006125114,POINT (-73.94404333 40.78713167),8,25,38,83,63.57763122125,81.4513601,72.32804072879999,111.0,79.45256963263157,141.4020302,89.89868353048193,143.24794316,0.016189872987331298,0.009209070630099313,0.006006488823449833,0.004222386743077838
-73.944125,40.787165,0.984971097,81.4513601,13.0,106.30207763554914,POINT (-73.944125 40.787165),8,25,38,83,57.619721595,81.4513601,72.154160996,111.0,81.29472832210524,141.4020302,89.89868353048193,143.24794316,0.014672707307104661,0.009186931626687038,0.006145753111949324,0.004222386743077838
-73.94420333,40.7872,0.984971097,33.78808309,11.0,93.98886916604836,POINT (-73.94420333 40.787200000000006),8,24,38,83,51.66181196875,81.4513601,70.53558437083333,111.0,83.13688701157893,141.4020302,89.38484305975905,143.24794316,0.013155541626878025,0.008621614590781767,0.006285017400448814,0.00419825253881108
-73.94428,40.78723167,0.987134812,33.78808309,11.0,80.92277140818025,POINT (-73.94428 40.78723167000001),9,25,38,83,44.379922425555556,81.4513601,71.8064015304,111.0,84.97904570105261,141.4020302,89.38484305975905,143.24794316,0.012713881519926152,0.00914265361986249,0.006424281688948305,0.00419825253881108
-73.94434333,40.78725833,0.987134812,33.78808309,11.0,74.26616899956495,POINT (-73.94434333 40.78725832999999),10,24,39,82,43.320738492,81.4513601,70.1733349275,111.0,86.4257888933333,141.4020302,89.6541074540244,143.24794316,0.013789387093200916,0.008577336583957219,0.00670559143199325,0.004160165696873497
-73.94440333,40.78728333,0.984971097,33.78808309,11.0,72.7318172140721,POINT (-73.94440333 40.787283329999994),11,24,39,81,38.12110827272727,81.4513601,70.1733349275,111.0,87.20532812923075,141.4020302,89.93002035185185,143.24794316,0.013347726986249043,0.008577336583957219,0.0067660742078877,0.004122078854935914
-73.94451,40.78733167,0.984971097,33.78808309,11.0,80.8330112702809,POINT (-73.94451 40.78733166999999),13,23,37,80,50.60306545692307,106.65300668,67.79074800086958,106.65300668,85.91912964972971,141.4020302,89.67972158375001,143.24794316,0.02093964384199134,0.007940856654036162,0.006324420273586706,0.004059857808731574
-73.94455,40.78735,0.987134812,33.78808309,11.0,87.20498931786324,POINT (-73.94455 40.78735000000001),12,23,37,80,52.00431398749999,106.65300668,67.79074800086958,106.65300668,85.91912964972971,141.4020302,89.67972158375001,143.24794316,0.019864138268716577,0.007940856654036162,0.006324420273586706,0.004059857808731574
-73.94458833,40.78736833,0.987134812,33.78808309,11.0,94.48426194858672,POINT (-73.94458833 40.78736833),13,22,36,83,56.20805957923076,106.65300668,67.16981108727273,106.65300668,85.22243880666664,141.4020302,89.13508590253012,143.24794316,0.023259000971797807,0.0075260292534759365,0.00610359330643621,0.004186521874153298
-73.94463167,40.78738167,0.989298526,33.78808309,11.0,104.57171191332418,POINT (-73.94463167 40.78738167000001),13,22,36,86,61.81305370153845,106.65300668,67.16981108727273,106.65300668,85.22243880666664,141.4020302,88.51490848872095,143.24794316,0.025578358101604276,0.0075260292534759365,0.00610359330643621,0.0043076604306538785
-73.94468333,40.787385,0.989298526,33.78808309,11.0,118.21363177995804,POINT (-73.94468333 40.787385000000015),12,22,35,84,64.14846791916666,106.65300668,66.53468225818183,106.65300668,84.48593705828571,141.4020302,85.47907294130952,143.24794316,0.02450285252832951,0.007454866359460149,0.0058827663392857135,0.004063176372730103
-73.944735,40.787375,0.987134812,33.78808309,11.0,132.96977050714486,POINT (-73.944735 40.787375),12,23,36,84,64.14846791916666,106.65300668,66.57571893652175,106.65300668,86.06693964555555,141.4020302,82.97353554238096,143.24794316,0.02450285252832951,0.0077985308660045854,0.006164076082330659,0.003944077744141698
-73.94477833,40.78735667,0.987134812,106.65300668,16.0,135.99582931285096,POINT (-73.94477833 40.78735667000001),11,23,37,86,66.90850290363636,106.65300668,66.57571893652175,106.65300668,87.5624826335135,141.4020302,82.23113502430235,143.24794316,0.02342734695505475,0.0077985308660045854,0.006445385825375604,0.004001854744696264
-73.94483667,40.78731,0.989298526,106.65300668,16.0,123.8920760529094,POINT (-73.94483667 40.78731000000001),11,23,37,85,66.90850290363636,106.65300668,69.1822698104348,141.4020302,88.38415912540539,141.4020302,82.26265769552943,143.24794316,0.02342734695505475,0.008103856407639422,0.0065058686012700526,0.003956837791992757
-73.944855,40.78729333,0.989298526,106.65300668,16.0,120.1087785946802,POINT (-73.944855 40.787293330000004),11,23,38,86,66.90850290363636,106.65300668,69.1822698104348,141.4020302,87.83329278921052,141.4020302,81.5928175323256,143.24794316,0.02342734695505475,0.008103856407639422,0.006640058262489654,0.0039707904296635834
-73.94491167,40.78726333,0.984971097,106.65300668,16.0,117.74568684810748,POINT (-73.94491167 40.787263329999995),10,24,39,87,77.507037244,106.65300668,72.19142649333334,141.4020302,87.31067600871793,141.4020302,80.64946776252874,143.24794316,0.024671198511586452,0.00882400934983448,0.0067742479237092555,0.00397051959105905
-73.94494167,40.78725167,0.984971097,106.65300668,16.0,118.96687986611616,POINT (-73.94494167 40.787251669999975),10,24,38,89,84.793529603,106.65300668,74.68937108083334,141.4020302,86.68727274578946,141.4020302,79.98339841943822,143.24794316,0.02699055564139292,0.009129334891469314,0.006553420956558759,0.004028250267000538
-73.945085,40.787035,0.993746163,106.65300668,16.0,112.20367807307414,POINT (-73.945085 40.78703499999999),7,27,42,92,89.86394347142857,106.65300668,88.30798569444444,141.4020302,87.42776108833334,143.24794316,77.20641732119566,143.24794316,0.020023160310033105,0.012143191310160428,0.007305127096284537,0.004019460936281583
-73.94510167,40.78701333,0.989418733,106.65300668,16.0,115.93668336925656,POINT (-73.94510167 40.78701332999999),6,27,42,94,87.06576627,106.65300668,88.30798569444444,141.4020302,87.42776108833334,143.24794316,76.15969245872341,143.24794316,0.01662829760695187,0.012143191310160428,0.007305127096284537,0.004051162092137057
-73.94522333,40.78692,0.995909877,67.47852586,10.0,143.27153330009523,POINT (-73.94522333 40.78692),8,27,44,96,104.99346019250001,141.4020302,94.78725449555556,141.4020302,92.77397768522728,143.24794316,74.97763006520834,143.24794316,0.026736302570028014,0.01303415264262796,0.0081209714360318,0.004073141774190081
-73.94527,40.78689167,0.995909877,67.47852586,10.0,140.36237625483722,POINT (-73.94527 40.78689167000001),9,24,45,96,109.03885686000001,141.4020302,103.81478239041667,141.4020302,91.26025381800001,143.24794316,74.83560838770835,143.24794316,0.031237258458747138,0.01268935460845429,0.008170023677843297,0.004065426480615681
-73.94529333,40.78686333,0.998073592,67.47852586,10.0,135.43138263867087,POINT (-73.94529333 40.78686333),9,24,44,96,109.03885686000001,141.4020302,105.21741385958335,141.4020302,91.48318322068181,143.24794316,74.83560838770835,143.24794316,0.031237258458747138,0.01286079924945251,0.008007981724499458,0.004065426480615681
-73.94539,40.78679833,0.998073592,141.4020302,13.0,127.99744612689304,POINT (-73.94539 40.78679833),9,23,45,96,116.76086208666668,141.4020302,106.61861222652175,141.4020302,88.73603353177776,143.24794316,74.17275337687501,143.24794316,0.03344944483002292,0.01248906585795773,0.007944044254778616,0.004029417041100077
-73.94543667,40.78676,1.000237307,141.4020302,13.0,111.171098418492,POINT (-73.94543667 40.78676000000001),10,22,45,99,119.22497889800002,141.4020302,108.2804550459091,143.24794316,87.47392338866665,143.24794316,74.67379299131314,157.86140329,0.03795040071874205,0.012132263870690094,0.007831054543246275,0.004183405769821465
-73.94546667,40.78671833,1.000237307,141.4020302,13.0,99.48337669069946,POINT (-73.94546667 40.78671832999999),11,22,45,101,121.2410744709091,141.4020302,109.94386124954545,143.24794316,86.21181324555553,143.24794316,73.59754964019804,157.86140329,0.04245135660746117,0.012318639915915457,0.007718064831713933,0.004206407217078347
-73.94548667,40.78667333,0.995909877,141.4020302,13.0,92.37566526598992,POINT (-73.94548667 40.78667333),11,22,45,102,127.96139304727272,141.4020302,111.60726745318183,143.24794316,86.00888703599998,143.24794316,73.05810756235296,157.86140329,0.044804409330277566,0.012505015961140821,0.007699897975195757,0.004216918185417198
-73.945505,40.78662833,0.995909877,141.4020302,13.0,88.59485892853458,POINT (-73.945505 40.78662833000001),10,23,45,101,134.006951015,141.4020302,112.98294900565219,143.24794316,85.80596082644442,143.24794316,72.59333635009902,157.86140329,0.04265563757798574,0.01323457003885918,0.007681731118677583,0.0041490122351583066
-73.94551667,40.78658667,0.995909877,141.4020302,13.0,89.3607542069278,POINT (-73.94551667 40.78658667000002),11,24,45,101,127.95643168181819,141.4020302,114.24399042875,143.24794316,85.60303461688888,143.24794316,76.55799196425745,426.0,0.04480267215749937,0.013964124116577539,0.007663564262159408,0.004375608855156609
-73.94556167,40.78651167,0.993746163,141.4020302,13.0,91.9200982737908,POINT (-73.94556167 40.786511669999996),11,26,39,100,121.2336324227273,141.4020302,111.91385065807691,143.24794316,93.5745656210256,143.24794316,80.61387405420001,426.0,0.04244875084829387,0.014819251933333331,0.0072602496721813695,0.004561801434750871
-73.94558667,40.78647167,0.993746163,141.4020302,13.0,96.9455689601039,POINT (-73.94558667 40.786471670000005),11,27,39,101,114.51083316363638,141.4020302,108.68209336185183,143.24794316,93.34041999461536,143.24794316,84.03353866752474,426.0,0.04009482953908837,0.014944825672370763,0.0072420828156631945,0.004802867558169934
-73.9456,40.786425,0.991582448,141.4020302,13.0,108.07244750827012,POINT (-73.9456 40.78642500000001),11,26,39,102,107.78803390454546,141.4020302,105.60641965653843,143.24794316,91.23794299410254,143.24794316,84.1914002304902,426.0,0.037740908229882866,0.013984043346422202,0.007078956138532115,0.004859532480836375
-73.945605,40.78637833,0.991582448,67.45123835,10.0,109.26107930658269,POINT (-73.945605 40.786378329999984),10,27,39,100,104.42663427500001,141.4020302,102.6082709159259,143.24794316,89.1354659935897,143.24794316,84.61117823449999,426.0,0.033239952341163746,0.014109617085459634,0.0069158294614010355,0.004788002050448461
-73.94562167,40.78633167,0.993746163,67.45123835,10.0,109.2282192580629,POINT (-73.94562167 40.78633166999999),10,28,39,100,104.611225571,143.24794316,99.82427565678567,143.24794316,87.03298899307688,143.24794316,85.32343117079998,426.0,0.033298709438184367,0.014235190824497066,0.006752702784269955,0.004828307227501908
-73.94565,40.78628833,0.993746163,67.45123835,10.0,115.2689204418516,POINT (-73.94565 40.78628833000001),11,28,38,103,108.2914647118182,143.24794316,98.29491414964284,143.24794316,84.35886739552629,143.24794316,86.2615448791262,426.0,0.03791717952094474,0.014017100056990065,0.006377397188196299,0.005027835284242989
-73.94568167,40.78624667,0.995909877,67.45123835,10.0,124.41754319245116,POINT (-73.94568167 40.786246670000004),11,28,39,105,108.45927498090909,143.24794316,96.76555264249997,143.24794316,82.82803499205124,143.24794316,87.74512627171428,426.0,0.03797593661796537,0.013799009289483062,0.006426449430007796,0.005213614157558781
-73.945715,40.78620167,0.995909877,67.45123835,10.0,135.91871750557627,POINT (-73.945715 40.78620167),11,28,40,106,108.62708525,143.24794316,95.2361911353571,143.24794316,81.37374420875001,143.24794316,88.25187590481131,426.0,0.038034693714985995,0.013580918521976057,0.006475501671819296,0.005293664287643946
-73.94576333,40.78612167,0.995909877,143.24794316,12.0,148.0621681431691,POINT (-73.94576333 40.78612167000001),11,27,42,110,104.90445600181819,143.24794316,93.52634524407405,143.24794316,79.44166115119049,143.24794316,89.96235062972727,426.0,0.03673125210147696,0.012860765579781,0.006637839334156959,0.005599897331448943
-73.945785,40.78608667,0.995909877,143.24794316,12.0,138.66216245924315,POINT (-73.945785 40.78608667),11,27,42,110,101.01401648454545,143.24794316,89.20243314999999,143.24794316,79.44166115119049,143.24794316,90.58408928881818,426.0,0.035369053390947286,0.012266186376623375,0.006637839334156959,0.005638598773035679
-73.94580667,40.786055,0.995909877,143.24794316,12.0,130.3226254881115,POINT (-73.94580667 40.78605499999999),12,27,40,113,94.6508820825,143.24794316,84.8785210559259,143.24794316,78.08109387475001,143.24794316,91.29952059504426,426.0,0.036153889259931245,0.011671607173465746,0.006213481496271806,0.005838126829776759
